intensity,lag,fit,low,high
0.4925922507836999,1,-0.48336630267936626,-1.6367598860885966,0.6700272807298642
0.5911107009404398,1,-0.6005723236712192,-1.6592543878642911,0.4581097405218527
0.6896291510971798,1,-0.6735266844613594,-1.6839293883125483,0.3368760193898295
0.7881476012539198,1,-0.73153450029796,-1.7674699159714846,0.3044009153755648
0.8866660514106598,1,-0.7791493443337124,-1.8738726954729317,0.31557400680550673
0.9851845015673998,1,-0.8168661199877046,-1.9715430810788415,0.3378108411034323
1.0837029517241397,1,-0.8451797306790247,-2.04470098979937,0.3543415284413205
1.1822214018808797,1,-0.8645850798267609,-2.0882530900721186,0.3590829304185965
1.2807398520376196,1,-0.8755770708500008,-2.1039641741400548,0.35281003244005316
1.3792583021943596,1,-0.8786506071678327,-2.0987028300820105,0.3414016157463452
1.4777767523510996,1,-0.8743005921993443,-2.083874500078971,0.3352733156802823
1.5762952025078396,1,-0.8630219293636238,-2.0749428327199544,0.348898973992707
1.6748136526645796,1,-0.8453095220797593,-2.089699702775558,0.3990806586160398
1.7733321028213196,1,-0.8216582737668386,-2.1444004702861856,0.5010839227525082
1.8718505529780596,1,-0.7925630878439499,-2.2491658507862926,0.6640396750983929
1.9703690031347996,1,-0.7585188677301808,-2.4060507428162214,0.88901300735586
2.0688874532915396,1,-0.7200205168446201,-2.6109850858589856,1.1709440521697454
2.1674059034482793,1,-0.6775629386063553,-2.85716262094203,1.5020367437293194
2.2659243536050195,1,-0.631641036434474,-3.1374590616157976,1.8741769887468498
2.3644428037617593,1,-0.5827497137480651,-3.4454617309900435,2.279962303493913
2.4629612539184995,1,-0.5313838739662158,-3.7756714361402883,2.7129036882078568
2.5614797040752393,1,-0.4780384205080147,-4.12338644481423,3.1673096037982003
2.6599981542319795,1,-0.4232082567925494,-4.484518970458978,3.6381024568738787
2.7585166043887193,1,-0.36738828623890835,-4.855431590059064,4.120655017581248
2.8570350545454595,1,-0.3110734122661789,-5.232812327537879,4.610665503005521
0,2,0,0,0
0.09851845015673998,2,1.1156606567646865,-0.3621112543801781,2.5934325679095513
0.19703690031347995,2,0.8560912142079645,-0.42807099707129803,2.140253425487227
0.2955553504702199,2,0.31137295287773736,-0.7658220317200939,1.3885679374755686
0.3940738006269599,2,-0.05228965311331567,-1.1347929237221488,1.0302136174955174
0.4925922507836999,2,-0.27002728566989714,-1.294958012014756,0.7549034406749617
