Datetime,EC50_forecast,EC50_det,CI_lower,CI_upper,scenario
2035-08-01,8.388058565642028,4.451928508972566,0.0,10.152747660613002,bad
2035-09-01,5.335960670203501,4.412354061861873,0.0,10.131213780437879,bad
2035-10-01,4.446655441755568,4.3738406727282175,0.0,10.110740958239795,bad
2035-11-01,4.4665063336310284,4.336360981750068,0.0,10.091301834197218,bad
2035-12-01,4.407813170989904,4.299888266488566,0.0,10.072869685871286,bad
2036-01-01,5.0033922322474575,4.264396431431084,0.0,10.055418417749376,bad
2036-02-01,3.998134067746365,4.229859997396244,0.0,10.038922550650106,bad
2036-03-01,2.7564561003552237,4.1962540908292905,0.0,10.023357211018723,bad
2036-04-01,3.36599279339241,4.163554433014543,0.0,10.008698120139547,bad
2036-05-01,4.4401515476499585,4.131737329229516,0.0,9.99492158329009,bad
2036-06-01,3.0389629222118115,4.100779657863354,0.0,9.9820044788595,bad
2036-07-01,3.868580771404912,4.0706588595204,0.0,9.969924247452116,bad
2036-08-01,4.439199982907674,4.041352926127981,0.0,9.95865888099527,bad
2036-09-01,3.7419385658252047,4.01284039006591,0.0,9.948186911868769,bad
2036-10-01,5.758542061911929,3.9851003133336675,0.0,9.938487402072097,bad
2036-11-01,4.505731120289358,3.9581122767698633,0.0,9.929539932443863,bad
2036-12-01,3.9373812236870065,3.9318563693372273,0.0,9.9213245919468,bad
2037-01-01,5.537290495519979,3.9063131774851776,0.0,9.91382196703032,bad
2037-02-01,4.208511654850558,3.881463774600866,0.0,9.907013131081579,bad
2037-03-01,2.075321758960427,3.8572897105585278,0.0,9.900879633974812,bad
2037-04-01,2.934273625736359,3.833773001375984,0.0,9.89540349172784,bad
2037-05-01,3.0647341378645163,3.810896118986207,0.0,9.890567176273635,bad
2037-06-01,3.2173552827697085,3.78864198113101,0.0,9.886353605354007,bad
2037-07-01,2.6374264100421216,3.766993941383116,0.0,9.882746132541685,bad
2037-08-01,3.405334993004913,3.745935779302127,0.0,9.879728537396266,bad
2037-09-01,5.356429008764012,3.725451690729211,0.0,9.877285015758922,bad
2037-10-01,3.0551656075635205,3.7055262782247027,0.0,9.875400170189984,bad
2037-11-01,3.001863728117833,3.686144541652213,0.0,9.874059000553064,bad
2037-12-01,3.9230939824872375,3.6672918689122853,0.0,9.873246894748709,bad
2038-01-01,3.721768795855504,3.6489540268281537,0.0,9.87294961960015,bad
2038-02-01,4.446540208293962,3.631117152185664,0.0,9.87315331189323,bad
2038-03-01,2.7142683672893804,3.6137677429290056,0.0,9.873844469572141,bad
2038-04-01,3.8577253489298724,3.596892649513491,0.0,9.875009943092198,bad
2038-05-01,3.361506981917231,3.580479066416266,0.0,9.876636926930544,bad
2038-06-01,3.7534879418227414,3.564514523805485,0.0,9.878712951255334,bad
2038-07-01,5.359176738583125,3.5489868793681856,0.0,9.881225873753607,bad
2038-08-01,3.3149122257977703,3.533884310296805,0.0,9.884163871617796,bad
2038-09-01,2.716556847377986,3.5191953054340366,0.0,9.8875154336906,bad
2038-10-01,3.2859365730764316,3.5049086575754664,0.0,9.891269352767601,bad
2038-11-01,5.0665819830311625,3.4910134559292394,0.0,9.895414718056944,bad
2038-12-01,3.607644430612749,3.477499078731788,0.0,9.899940907795063,bad
2039-01-01,3.2453831015194567,3.4643551860184916,0.0,9.90483758201734,bad
2039-02-01,0.0,3.4515717125479677,0.0,9.910094675482386,bad
2039-03-01,3.528376018193499,3.439138860878559,0.0,9.915702390748548,bad
2039-04-01,2.8589468710632637,3.42704709459544,0.0,9.921651191401,bad
2039-05-01,1.869363629961863,3.415287131686663,0.0,9.927931795427794,bad
2039-06-01,4.4619895185725165,3.403849938066349,0.0,9.93453516874305,bad
2039-07-01,5.023704039277948,3.3927267212431467,0.0,9.941452518855419,bad
2039-08-01,5.571869463149449,3.3819089241319933,0.0,9.948675288679837,bad
2039-09-01,3.4606253763220933,3.3713882190071534,0.0,9.956195150490569,bad
2039-10-01,1.9435752089424145,3.3611565015944334,0.0,9.96400400001342,bad
2039-11-01,2.666925071766058,3.3512058853004376,0.0,9.972093950654994,bad
2039-12-01,2.4870234533940447,3.3415286955766677,0.0,9.980457327866795,bad
2040-01-01,3.4049322334435983,3.332117464416248,0.0,9.989086663641945,bad
2040-02-01,2.7516782266197146,3.322964924981016,0.0,9.997974691142286,bad
2040-03-01,3.211566668317631,3.314064006356706,0.0,10.007114339453546,bad
2040-04-01,4.1730697109836585,3.3054078284339203,0.0,10.016498728466331,bad
2040-05-01,3.1064352529769756,3.2969896969125925,0.0,10.026121163880575,bad
2040-06-01,3.874259706685269,3.288803098427614,0.0,10.035975132331167,bad
2040-07-01,1.4105592139310137,3.2808416957933177,0.0,10.046054296632441,bad
2040-08-01,2.6794985744027677,3.27309932336449,0.0,10.056352491139185,bad
2040-09-01,2.6942832841503095,3.265569982511611,0.0,10.066863717221878,bad
2040-10-01,3.7127474488017094,3.258247837208009,0.0,10.077582138853847,bad
2040-11-01,3.8885779261183258,3.251127209726646,0.0,10.088502078308053,bad
2040-12-01,2.196888596211643,3.2442025764442497,0.0,10.099618011961228,bad
